68.0,464.0,50.0,20.0,9.0,0.0,0.28,
68.0,464.0,50.0,20.0,10.0,0.0,0.24,
68.0,464.0,50.0,20.0,11.0,1.0,0.82,
94.0,1580.0,55.0,30.0,1.0,0.0,0.15,
94.0,1580.0,55.0,30.0,2.0,1.0,0.95,
94.0,1580.0,55.0,30.0,3.0,1.0,0.795,
94.0,1580.0,55.0,30.0,5.0,0.0,0.24,
94.0,1580.0,55.0,30.0,6.0,0.0,0.49,
94.0,1580.0,55.0,30.0,7.0,0.0,0.205,
94.0,1580.0,55.0,30.0,8.0,1.0,0.955,
94.0,1580.0,55.0,30.0,9.0,0.0,0.225,
94.0,1580.0,55.0,30.0,10.0,0.0,0.36,
106.0,566.0,66.0,26.0,0.0,1.0,0.985,
106.0,566.0,66.0,26.0,1.0,1.0,0.98,
106.0,566.0,66.0,26.0,2.0,1.0,0.885,
106.0,566.0,66.0,26.0,3.0,1.0,0.915,
106.0,566.0,66.0,26.0,4.0,1.0,0.935,
106.0,566.0,66.0,26.0,5.0,1.0,0.99,
106.0,566.0,66.0,26.0,6.0,1.0,0.97,
106.0,566.0,66.0,26.0,7.0,1.0,0.75,
106.0,566.0,66.0,26.0,8.0,1.0,1.0,
106.0,566.0,66.0,26.0,9.0,1.0,0.565,
106.0,566.0,66.0,26.0,10.0,1.0,0.98,
106.0,566.0,66.0,26.0,11.0,1.0,0.995,
148.0,757.0,69.0,102.0,0.0,1.0,0.815,
148.0,757.0,69.0,102.0,1.0,0.0,0.05,
148.0,757.0,69.0,102.0,2.0,1.0,0.855,
148.0,757.0,69.0,102.0,3.0,0.0,0.0,
148.0,757.0,69.0,102.0,4.0,0.0,0.07,
148.0,757.0,69.0,102.0,5.0,0.0,0.035,
148.0,757.0,69.0,102.0,6.0,0.0,0.0,
148.0,757.0,69.0,102.0,7.0,1.0,0.925,
148.0,757.0,69.0,102.0,8.0,0.0,0.425,
148.0,757.0,69.0,102.0,9.0,0.0,0.0,
148.0,757.0,69.0,102.0,10.0,0.0,0.025,
148.0,757.0,69.0,102.0,11.0,1.0,0.98,
133.0,1271.0,77.0,34.0,0.0,1.0,0.545,
133.0,1271.0,77.0,34.0,1.0,1.0,0.68,
133.0,1271.0,77.0,34.0,2.0,0.0,0.05,
133.0,1271.0,77.0,34.0,3.0,1.0,1.0,
133.0,1271.0,77.0,34.0,4.0,0.0,0.5,
133.0,1271.0,77.0,34.0,5.0,1.0,0.855,
133.0,1271.0,77.0,34.0,6.0,1.0,0.82,
133.0,1271.0,77.0,34.0,7.0,0.0,0.495,
133.0,1271.0,77.0,34.0,8.0,1.0,1.0,
133.0,1271.0,77.0,34.0,9.0,0.0,0.5,
133.0,1271.0,77.0,34.0,10.0,1.0,0.725,
133.0,1271.0,77.0,34.0,11.0,1.0,0.775,
154.0,468.0,78.0,60.0,0.0,1.0,0.99,
154.0,468.0,78.0,60.0,1.0,1.0,0.68,
154.0,468.0,78.0,60.0,2.0,1.0,0.995,
154.0,468.0,78.0,60.0,3.0,0.0,0.04,
154.0,468.0,78.0,60.0,4.0,1.0,0.985,
154.0,468.0,78.0,60.0,5.0,1.0,0.965,
154.0,468.0,78.0,60.0,6.0,1.0,0.685,
154.0,468.0,78.0,60.0,7.0,1.0,0.975,
154.0,468.0,78.0,60.0,8.0,1.0,0.58,
154.0,468.0,78.0,60.0,9.0,0.0,0.19,
154.0,468.0,78.0,60.0,10.0,0.0,0.095,
154.0,468.0,78.0,60.0,11.0,1.0,0.795,
141.0,1366.0,82.0,38.0,0.0,0.0,0.175,
141.0,1366.0,82.0,38.0,1.0,0.0,0.315,
141.0,1366.0,82.0,38.0,2.0,0.0,0.26,
141.0,1366.0,82.0,38.0,3.0,0.0,0.105,
141.0,1366.0,82.0,38.0,4.0,0.0,0.195,
141.0,1366.0,82.0,38.0,5.0,1.0,0.99,
141.0,1366.0,82.0,38.0,6.0,0.0,0.335,
141.0,1366.0,82.0,38.0,7.0,1.0,0.51,
141.0,1366.0,82.0,38.0,8.0,0.0,0.085,
141.0,1366.0,82.0,38.0,9.0,1.0,0.86,
141.0,1366.0,82.0,38.0,10.0,1.0,0.52,
141.0,1366.0,82.0,38.0,11.0,0.0,0.44,
149.0,972.0,84.0,35.0,0.0,1.0,1.0,
149.0,972.0,84.0,35.0,1.0,1.0,0.935,
149.0,972.0,84.0,35.0,2.0,0.0,0.0,
149.0,972.0,84.0,35.0,3.0,1.0,0.99,
149.0,972.0,84.0,35.0,4.0,1.0,0.96,
149.0,972.0,84.0,35.0,5.0,1.0,0.995,
149.0,972.0,84.0,35.0,6.0,1.0,0.785,
149.0,972.0,84.0,35.0,7.0,0.0,0.465,
149.0,972.0,84.0,35.0,8.0,1.0,1.0,
149.0,972.0,84.0,35.0,9.0,1.0,0.99,
149.0,972.0,84.0,35.0,10.0,1.0,0.54,
149.0,972.0,84.0,35.0,11.0,0.0,0.44,
128.0,147.0,86.0,21.0,0.0,1.0,0.685,
128.0,147.0,86.0,21.0,1.0,1.0,0.995,
128.0,147.0,86.0,21.0,2.0,1.0,0.89,
128.0,147.0,86.0,21.0,3.0,1.0,0.65,
128.0,147.0,86.0,21.0,4.0,1.0,0.85,
128.0,147.0,86.0,21.0,5.0,1.0,0.995,
128.0,147.0,86.0,21.0,6.0,1.0,0.9,
128.0,147.0,86.0,21.0,7.0,1.0,0.95,
128.0,147.0,86.0,21.0,8.0,1.0,0.525,
128.0,147.0,86.0,21.0,9.0,1.0,0.71,
128.0,147.0,86.0,21.0,10.0,0.0,0.0,
128.0,147.0,86.0,21.0,11.0,0.0,0.16,
163.0,46.0,89.0,41.0,0.0,1.0,0.945,
163.0,46.0,89.0,41.0,1.0,0.0,0.1,
163.0,46.0,89.0,41.0,2.0,0.0,0.425,
163.0,46.0,89.0,41.0,3.0,0.0,0.41,
163.0,46.0,89.0,41.0,4.0,1.0,0.53,
163.0,46.0,89.0,41.0,5.0,0.0,0.275,
163.0,46.0,89.0,41.0,6.0,0.0,0.115,
163.0,46.0,89.0,41.0,7.0,0.0,0.155,
163.0,46.0,89.0,41.0,8.0,0.0,0.165,
163.0,46.0,89.0,41.0,9.0,0.0,0.105,
163.0,46.0,89.0,41.0,10.0,0.0,0.12,
163.0,46.0,89.0,41.0,11.0,1.0,0.965,
168.0,1475.0,90.0,42.0,0.0,0.0,0.49,
168.0,1475.0,90.0,42.0,1.0,1.0,0.515,
168.0,1475.0,90.0,42.0,2.0,0.0,0.0,
168.0,1475.0,90.0,42.0,3.0,1.0,0.565,
168.0,1475.0,90.0,42.0,4.0,0.0,0.005,
168.0,1475.0,90.0,42.0,5.0,0.0,0.29,
168.0,1475.0,90.0,42.0,6.0,1.0,0.73,
168.0,1475.0,90.0,42.0,7.0,0.0,0.015,
168.0,1475.0,90.0,42.0,8.0,0.0,0.23,
168.0,1475.0,90.0,42.0,9.0,0.0,0.135,
168.0,1475.0,90.0,42.0,10.0,1.0,0.7,
168.0,1475.0,90.0,42.0,11.0,0.0,0.01,
149.0,596.0,93.0,21.0,0.0,0.0,0.24,
149.0,596.0,93.0,21.0,1.0,1.0,0.885,
149.0,596.0,93.0,21.0,2.0,0.0,0.32,
149.0,596.0,93.0,21.0,3.0,1.0,0.545,
149.0,596.0,93.0,21.0,4.0,1.0,0.99,
149.0,596.0,93.0,21.0,5.0,1.0,0.525,
149.0,596.0,93.0,21.0,6.0,1.0,0.98,
149.0,596.0,93.0,21.0,7.0,1.0,0.78,
149.0,596.0,93.0,21.0,8.0,0.0,0.305,
149.0,596.0,93.0,21.0,9.0,0.0,0.165,
149.0,596.0,93.0,21.0,10.0,1.0,0.96,
149.0,596.0,93.0,21.0,11.0,1.0,0.9,
241.0,421.0,100.0,112.0,0.0,1.0,1.0,
241.0,421.0,100.0,112.0,1.0,1.0,0.97,
241.0,421.0,100.0,112.0,2.0,1.0,0.995,
241.0,421.0,100.0,112.0,3.0,0.0,0.305,
241.0,421.0,100.0,112.0,4.0,1.0,0.955,
241.0,421.0,100.0,112.0,5.0,1.0,0.975,
241.0,421.0,100.0,112.0,6.0,1.0,0.955,
241.0,421.0,100.0,112.0,7.0,1.0,0.98,
241.0,421.0,100.0,112.0,8.0,1.0,1.0,
241.0,421.0,100.0,112.0,9.0,1.0,0.91,
241.0,421.0,100.0,112.0,10.0,1.0,0.54,
241.0,421.0,100.0,112.0,11.0,1.0,0.9,
177.0,117.0,104.0,32.0,0.0,0.0,0.09,
177.0,117.0,104.0,32.0,1.0,0.0,0.05,
177.0,117.0,104.0,32.0,2.0,1.0,0.97,
177.0,117.0,104.0,32.0,3.0,1.0,0.815,
177.0,117.0,104.0,32.0,4.0,0.0,0.02,
177.0,117.0,104.0,32.0,5.0,0.0,0.085,
177.0,117.0,104.0,32.0,6.0,0.0,0.025,
177.0,117.0,104.0,32.0,7.0,0.0,0.29,
177.0,117.0,104.0,32.0,8.0,1.0,0.965,
177.0,117.0,104.0,32.0,9.0,1.0,0.98,
177.0,117.0,104.0,32.0,10.0,0.0,0.19,
177.0,117.0,104.0,32.0,11.0,0.0,0.01,
180.0,872.0,112.0,20.0,0.0,1.0,0.635,
180.0,872.0,112.0,20.0,1.0,1.0,0.56,
180.0,872.0,112.0,20.0,2.0,1.0,0.96,
180.0,872.0,112.0,20.0,3.0,0.0,0.46,
180.0,872.0,112.0,20.0,4.0,1.0,0.765,
180.0,872.0,112.0,20.0,5.0,0.0,0.475,
180.0,872.0,112.0,20.0,6.0,1.0,0.52,
180.0,872.0,112.0,20.0,7.0,1.0,0.85,
180.0,872.0,112.0,20.0,8.0,0.0,0.0,
180.0,872.0,112.0,20.0,9.0,0.0,0.39,
180.0,872.0,112.0,20.0,10.0,0.0,0.01,
180.0,872.0,112.0,20.0,11.0,0.0,0.49,
219.0,1058.0,123.0,42.0,0.0,0.0,0.49,
219.0,1058.0,123.0,42.0,1.0,1.0,0.795,
219.0,1058.0,123.0,42.0,2.0,1.0,0.895,
219.0,1058.0,123.0,42.0,3.0,1.0,0.905,
219.0,1058.0,123.0,42.0,4.0,0.0,0.005,
219.0,1058.0,123.0,42.0,5.0,1.0,0.85,
219.0,1058.0,123.0,42.0,6.0,1.0,0.825,
219.0,1058.0,123.0,42.0,7.0,0.0,0.135,
219.0,1058.0,123.0,42.0,8.0,0.0,0.32,
219.0,1058.0,123.0,42.0,9.0,1.0,0.96,
219.0,1058.0,123.0,42.0,10.0,1.0,0.985,
219.0,1058.0,123.0,42.0,11.0,1.0,0.99,
237.0,717.0,133.0,42.0,0.0,0.0,0.35,
237.0,717.0,133.0,42.0,1.0,1.0,0.515,
237.0,717.0,133.0,42.0,2.0,1.0,0.995,
237.0,717.0,133.0,42.0,3.0,1.0,0.93,
237.0,717.0,133.0,42.0,4.0,0.0,0.085,
237.0,717.0,133.0,42.0,5.0,0.0,0.48,
237.0,717.0,133.0,42.0,6.0,1.0,0.545,
237.0,717.0,133.0,42.0,7.0,1.0,0.975,
237.0,717.0,133.0,42.0,8.0,1.0,0.93,
237.0,717.0,133.0,42.0,9.0,1.0,0.98,
237.0,717.0,133.0,42.0,10.0,1.0,0.96,
237.0,717.0,133.0,42.0,11.0,1.0,1.0,
268.0,603.0,136.0,68.0,0.0,1.0,0.975,
268.0,603.0,136.0,68.0,1.0,0.0,0.015,
268.0,603.0,136.0,68.0,2.0,1.0,0.81,
268.0,603.0,136.0,68.0,3.0,1.0,0.99,
268.0,603.0,136.0,68.0,4.0,1.0,0.985,
268.0,603.0,136.0,68.0,5.0,1.0,0.98,
268.0,603.0,136.0,68.0,6.0,1.0,0.95,
268.0,603.0,136.0,68.0,7.0,1.0,0.615,
268.0,603.0,136.0,68.0,8.0,1.0,0.98,
268.0,603.0,136.0,68.0,9.0,1.0,0.995,
268.0,603.0,136.0,68.0,10.0,1.0,0.945,
268.0,603.0,136.0,68.0,11.0,1.0,0.985,
232.0,513.0,143.0,20.0,0.0,1.0,0.975,
232.0,513.0,143.0,20.0,1.0,0.0,0.205,
232.0,513.0,143.0,20.0,2.0,0.0,0.025,
232.0,513.0,143.0,20.0,3.0,1.0,0.925,
232.0,513.0,143.0,20.0,4.0,1.0,0.875,
232.0,513.0,143.0,20.0,5.0,1.0,0.86,
232.0,513.0,143.0,20.0,6.0,0.0,0.015,
232.0,513.0,143.0,20.0,7.0,0.0,0.0,
232.0,513.0,143.0,20.0,8.0,0.0,0.0,
232.0,513.0,143.0,20.0,9.0,1.0,0.86,
232.0,513.0,143.0,20.0,10.0,1.0,0.875,
232.0,513.0,143.0,20.0,11.0,1.0,0.875,
250.0,810.0,145.0,66.0,0.0,0.0,0.42,
250.0,810.0,145.0,66.0,1.0,1.0,0.92,
250.0,810.0,145.0,66.0,2.0,1.0,0.89,
250.0,810.0,145.0,66.0,3.0,0.0,0.11,
250.0,810.0,145.0,66.0,4.0,0.0,0.0,
250.0,810.0,145.0,66.0,5.0,0.0,0.055,
250.0,810.0,145.0,66.0,6.0,1.0,0.945,
250.0,810.0,145.0,66.0,7.0,1.0,1.0,
250.0,810.0,145.0,66.0,8.0,1.0,0.995,
250.0,810.0,145.0,66.0,9.0,0.0,0.25,
250.0,810.0,145.0,66.0,10.0,0.0,0.39,
250.0,810.0,145.0,66.0,11.0,1.0,0.745,
242.0,22.0,147.0,31.0,0.0,1.0,0.54,
242.0,22.0,147.0,31.0,1.0,1.0,0.945,
242.0,22.0,147.0,31.0,3.0,0.0,0.22,
242.0,22.0,147.0,31.0,4.0,1.0,0.94,
242.0,22.0,147.0,31.0,5.0,1.0,0.855,
242.0,22.0,147.0,31.0,6.0,1.0,1.0,
242.0,22.0,147.0,31.0,9.0,1.0,0.51,
242.0,22.0,147.0,31.0,10.0,1.0,0.88,
242.0,22.0,147.0,31.0,11.0,0.0,0.23,
243.0,1403.0,152.0,26.0,0.0,0.0,0.005,
243.0,1403.0,152.0,26.0,1.0,0.0,0.085,
243.0,1403.0,152.0,26.0,2.0,0.0,0.115,
243.0,1403.0,152.0,26.0,3.0,1.0,1.0,
243.0,1403.0,152.0,26.0,4.0,0.0,0.075,
243.0,1403.0,152.0,26.0,5.0,0.0,0.01,
243.0,1403.0,152.0,26.0,6.0,0.0,0.005,
243.0,1403.0,152.0,26.0,7.0,1.0,0.845,
243.0,1403.0,152.0,26.0,8.0,0.0,0.34,
243.0,1403.0,152.0,26.0,9.0,0.0,0.015,
243.0,1403.0,152.0,26.0,10.0,0.0,0.35,
243.0,1403.0,152.0,26.0,11.0,0.0,0.005,
252.0,1487.0,153.0,36.0,0.0,0.0,0.19,
252.0,1487.0,153.0,36.0,1.0,1.0,0.86,
252.0,1487.0,153.0,36.0,2.0,0.0,0.385,
252.0,1487.0,153.0,36.0,3.0,1.0,0.96,
252.0,1487.0,153.0,36.0,4.0,0.0,0.295,
252.0,1487.0,153.0,36.0,5.0,0.0,0.01,
252.0,1487.0,153.0,36.0,6.0,1.0,0.845,
252.0,1487.0,153.0,36.0,7.0,0.0,0.36,
252.0,1487.0,153.0,36.0,8.0,0.0,0.355,
252.0,1487.0,153.0,36.0,9.0,1.0,0.56,
252.0,1487.0,153.0,36.0,10.0,0.0,0.45,
252.0,1487.0,153.0,36.0,11.0,1.0,0.955,
304.0,118.0,160.0,75.0,0.0,1.0,0.92,
304.0,118.0,160.0,75.0,1.0,1.0,0.815,
304.0,118.0,160.0,75.0,2.0,1.0,1.0,
304.0,118.0,160.0,75.0,3.0,1.0,0.985,
304.0,118.0,160.0,75.0,4.0,1.0,0.975,
304.0,118.0,160.0,75.0,5.0,1.0,1.0,
304.0,118.0,160.0,75.0,6.0,1.0,1.0,
304.0,118.0,160.0,75.0,7.0,1.0,0.905,
304.0,118.0,160.0,75.0,8.0,1.0,1.0,
304.0,118.0,160.0,75.0,9.0,1.0,0.995,
304.0,118.0,160.0,75.0,10.0,1.0,1.0,
304.0,118.0,160.0,75.0,11.0,0.0,0.4,
263.0,949.0,163.0,24.0,0.0,0.0,0.01,
263.0,949.0,163.0,24.0,1.0,1.0,0.85,
263.0,949.0,163.0,24.0,2.0,0.0,0.005,
263.0,949.0,163.0,24.0,3.0,1.0,0.565,
263.0,949.0,163.0,24.0,4.0,1.0,0.905,
263.0,949.0,163.0,24.0,5.0,0.0,0.26,
263.0,949.0,163.0,24.0,6.0,1.0,0.995,
263.0,949.0,163.0,24.0,7.0,1.0,0.985,
263.0,949.0,163.0,24.0,8.0,0.0,0.07,
263.0,949.0,163.0,24.0,9.0,0.0,0.095,
263.0,949.0,163.0,24.0,10.0,0.0,0.455,
263.0,949.0,163.0,24.0,11.0,1.0,0.91,
280.0,1174.0,169.0,33.0,0.0,1.0,0.825,
280.0,1174.0,169.0,33.0,1.0,1.0,0.725,
280.0,1174.0,169.0,33.0,2.0,1.0,0.98,
280.0,1174.0,169.0,33.0,3.0,0.0,0.25,
280.0,1174.0,169.0,33.0,4.0,1.0,0.735,
280.0,1174.0,169.0,33.0,5.0,1.0,0.825,
280.0,1174.0,169.0,33.0,6.0,0.0,0.465,
280.0,1174.0,169.0,33.0,7.0,0.0,0.32,
280.0,1174.0,169.0,33.0,8.0,1.0,0.975,
280.0,1174.0,169.0,33.0,9.0,0.0,0.21,
280.0,1174.0,169.0,33.0,10.0,1.0,0.8,
280.0,1174.0,169.0,33.0,11.0,1.0,0.55,
292.0,257.0,173.0,35.0,0.0,1.0,0.815,
292.0,257.0,173.0,35.0,1.0,1.0,0.925,
292.0,257.0,173.0,35.0,2.0,1.0,0.89,
292.0,257.0,173.0,35.0,3.0,1.0,0.79,
292.0,257.0,173.0,35.0,4.0,1.0,0.955,
292.0,257.0,173.0,35.0,5.0,1.0,0.985,
292.0,257.0,173.0,35.0,6.0,1.0,0.965,
292.0,257.0,173.0,35.0,7.0,1.0,0.965,
292.0,257.0,173.0,35.0,8.0,1.0,0.965,
292.0,257.0,173.0,35.0,9.0,1.0,0.955,
292.0,257.0,173.0,35.0,10.0,0.0,0.2,
292.0,257.0,173.0,35.0,11.0,1.0,0.915,
304.0,868.0,180.0,32.0,0.0,1.0,0.52,
304.0,868.0,180.0,32.0,1.0,1.0,0.59,
304.0,868.0,180.0,32.0,2.0,1.0,0.875,
304.0,868.0,180.0,32.0,3.0,1.0,0.995,
304.0,868.0,180.0,32.0,4.0,1.0,0.96,
304.0,868.0,180.0,32.0,5.0,1.0,0.885,
304.0,868.0,180.0,32.0,6.0,0.0,0.32,
304.0,868.0,180.0,32.0,7.0,0.0,0.435,
304.0,868.0,180.0,32.0,8.0,1.0,0.995,
304.0,868.0,180.0,32.0,9.0,1.0,0.98,
304.0,868.0,180.0,32.0,10.0,1.0,0.855,
304.0,868.0,180.0,32.0,11.0,1.0,0.79,
353.0,732.0,186.0,66.0,0.0,0.0,0.01,
353.0,732.0,186.0,66.0,1.0,0.0,0.08,
353.0,732.0,186.0,66.0,2.0,0.0,0.035,
353.0,732.0,186.0,66.0,3.0,1.0,0.97,
353.0,732.0,186.0,66.0,4.0,0.0,0.255,
353.0,732.0,186.0,66.0,5.0,0.0,0.03,
353.0,732.0,186.0,66.0,6.0,0.0,0.2,
353.0,732.0,186.0,66.0,7.0,0.0,0.005,
353.0,732.0,186.0,66.0,8.0,1.0,0.975,
353.0,732.0,186.0,66.0,9.0,1.0,0.92,
353.0,732.0,186.0,66.0,10.0,1.0,0.975,
353.0,732.0,186.0,66.0,11.0,0.0,0.17,
340.0,1260.0,193.0,42.0,0.0,1.0,0.92,
340.0,1260.0,193.0,42.0,1.0,1.0,0.87,
340.0,1260.0,193.0,42.0,2.0,0.0,0.47,
340.0,1260.0,193.0,42.0,3.0,0.0,0.01,
340.0,1260.0,193.0,42.0,4.0,0.0,0.065,
340.0,1260.0,193.0,42.0,5.0,1.0,0.815,
340.0,1260.0,193.0,42.0,6.0,0.0,0.335,
340.0,1260.0,193.0,42.0,7.0,1.0,0.69,
340.0,1260.0,193.0,42.0,8.0,0.0,0.465,
340.0,1260.0,193.0,42.0,9.0,0.0,0.35,
340.0,1260.0,193.0,42.0,10.0,0.0,0.12,
340.0,1260.0,193.0,42.0,11.0,0.0,0.2,
357.0,599.0,196.0,43.0,0.0,1.0,0.995,
357.0,599.0,196.0,43.0,1.0,0.0,0.0,
357.0,599.0,196.0,43.0,2.0,0.0,0.0,
357.0,599.0,196.0,43.0,3.0,1.0,0.94,
357.0,599.0,196.0,43.0,4.0,0.0,0.12,
357.0,599.0,196.0,43.0,5.0,0.0,0.02,
357.0,599.0,196.0,43.0,6.0,0.0,0.05,
357.0,599.0,196.0,43.0,7.0,0.0,0.0,
357.0,599.0,196.0,43.0,8.0,0.0,0.49,
357.0,599.0,196.0,43.0,9.0,1.0,0.98,
357.0,599.0,196.0,43.0,10.0,1.0,0.535,
357.0,599.0,196.0,43.0,11.0,1.0,1.0,
371.0,1054.0,207.0,37.0,0.0,1.0,0.95,
371.0,1054.0,207.0,37.0,1.0,1.0,0.835,
371.0,1054.0,207.0,37.0,2.0,0.0,0.085,
371.0,1054.0,207.0,37.0,3.0,1.0,0.955,
371.0,1054.0,207.0,37.0,4.0,1.0,0.995,
371.0,1054.0,207.0,37.0,5.0,1.0,0.995,
371.0,1054.0,207.0,37.0,6.0,0.0,0.49,
371.0,1054.0,207.0,37.0,7.0,0.0,0.425,
371.0,1054.0,207.0,37.0,8.0,1.0,1.0,
371.0,1054.0,207.0,37.0,9.0,1.0,0.94,
371.0,1054.0,207.0,37.0,10.0,0.0,0.37,
371.0,1054.0,207.0,37.0,11.0,0.0,0.235,
382.0,842.0,214.0,32.0,0.0,1.0,0.99,
382.0,842.0,214.0,32.0,1.0,1.0,0.925,
382.0,842.0,214.0,32.0,2.0,1.0,0.645,
382.0,842.0,214.0,32.0,3.0,0.0,0.48,
382.0,842.0,214.0,32.0,4.0,1.0,0.915,
382.0,842.0,214.0,32.0,5.0,1.0,0.995,
382.0,842.0,214.0,32.0,6.0,1.0,0.545,
382.0,842.0,214.0,32.0,7.0,1.0,0.925,
382.0,842.0,214.0,32.0,8.0,1.0,0.755,
382.0,842.0,214.0,32.0,9.0,1.0,0.99,
382.0,842.0,214.0,32.0,10.0,1.0,0.65,
382.0,842.0,214.0,32.0,11.0,0.0,0.44,
380.0,1563.0,216.0,43.0,1.0,0.0,0.135,
380.0,1563.0,216.0,43.0,2.0,1.0,0.635,
380.0,1563.0,216.0,43.0,3.0,0.0,0.08,
380.0,1563.0,216.0,43.0,5.0,0.0,0.41,
380.0,1563.0,216.0,43.0,6.0,1.0,1.0,
380.0,1563.0,216.0,43.0,7.0,1.0,0.97,
380.0,1563.0,216.0,43.0,8.0,0.0,0.1,
380.0,1563.0,216.0,43.0,9.0,1.0,0.955,
380.0,1563.0,216.0,43.0,10.0,1.0,0.715,
397.0,1143.0,221.0,36.0,0.0,1.0,0.865,
397.0,1143.0,221.0,36.0,1.0,1.0,0.995,
