0.0,1.14285714286,1,
2.0,0.333333333333,0,
4.0,0.333333333333,0,
8.0,0.25,0,
11.0,1.0,1,
30.0,1.09090909091,1,
33.0,1.0,1,
49.0,1.09090909091,1,
50.0,0.363636363636,0,
55.0,0.375,0,
66.0,1.09090909091,1,
69.0,0.363636363636,0,
77.0,0.727272727273,1,
78.0,0.818181818182,1,
82.0,0.363636363636,0,
84.0,0.818181818182,1,
86.0,0.909090909091,1,
89.0,0.272727272727,0,
90.0,0.363636363636,0,
93.0,0.727272727273,1,
100.0,1.0,1,
104.0,0.363636363636,0,
112.0,0.545454545455,1,
123.0,0.727272727273,1,
133.0,0.818181818182,1,
136.0,1.0,1,
143.0,0.636363636364,1,
145.0,0.545454545455,1,
147.0,0.875,1,
152.0,0.181818181818,0,
153.0,0.454545454545,0,
160.0,1.0,1,
163.0,0.545454545455,1,
169.0,0.727272727273,1,
173.0,1.0,1,
180.0,0.909090909091,1,
186.0,0.363636363636,0,
193.0,0.363636363636,0,
196.0,0.454545454545,0,
207.0,0.636363636364,1,
214.0,0.909090909091,1,
216.0,0.625,1,
221.0,1.09090909091,1,
227.0,0.454545454545,0,
233.0,0.545454545455,1,
239.0,1.0,1,
242.0,1.09090909091,1,
246.0,1.0,1,
250.0,0.636363636364,1,
258.0,0.545454545455,1,
266.0,0.818181818182,1,
269.0,0.333333333333,0,
275.0,0.272727272727,0,
286.0,0.363636363636,0,
290.0,0.545454545455,1,
295.0,1.09090909091,1,
304.0,1.09090909091,1,
306.0,1.09090909091,1,
308.0,0.818181818182,1,
312.0,1.0,1,
314.0,0.75,1,
318.0,1.0,1,
322.0,0.636363636364,1,
338.0,1.09090909091,1,
339.0,0.181818181818,0,
340.0,0.545454545455,1,
342.0,0.454545454545,0,
347.0,0.909090909091,1,
357.0,0.727272727273,1,
379.0,0.666666666667,1,
395.0,0.818181818182,1,
399.0,0.636363636364,1,
402.0,1.09090909091,1,
403.0,0.545454545455,1,
404.0,0.545454545455,1,
405.0,0.363636363636,0,
406.0,0.909090909091,1,
407.0,0.666666666667,1,
443.0,0.727272727273,1,
447.0,1.09090909091,1,
462.0,0.909090909091,1,
467.0,0.545454545455,1,
468.0,0.727272727273,1,
473.0,0.545454545455,1,
477.0,0.5,1,
478.0,1.09090909091,1,
501.0,0.818181818182,1,
505.0,1.09090909091,1,
508.0,0.454545454545,0,
509.0,1.09090909091,1,
511.0,1.09090909091,1,
522.0,0.272727272727,0,
530.0,1.0,1,
531.0,0.727272727273,1,
538.0,0.363636363636,0,
544.0,0.909090909091,1,
547.0,1.09090909091,1,
550.0,1.09090909091,1,
565.0,0.454545454545,0,
566.0,0.727272727273,1,
571.0,1.0,1,
575.0,0.363636363636,0,
579.0,1.09090909091,1,
582.0,1.09090909091,1,
583.0,1.0,1,
592.0,0.454545454545,0,
609.0,0.181818181818,0,
618.0,0.818181818182,1,
619.0,0.818181818182,1,
620.0,0.636363636364,1,
622.0,0.375,0,
623.0,0.727272727273,1,
625.0,0.909090909091,1,
630.0,0.666666666667,1,
635.0,1.16666666667,1,
658.0,0.25,0,
671.0,0.375,0,
672.0,1.125,1,
678.0,0.833333333333,1,
