31,51,0.0,52,0,0.0,0.0413744740533,0.0813464235624,0.173913043478,0.275596072931,0.367461430575,0.470546984572,0.651472650771,0.788218793829,1.0,
31,51,0.0,52,1,0.171790235081,0.136980108499,0.0510849909584,0.0,0.0519891500904,0.224683544304,0.432188065099,0.681283905967,0.872061482821,1.0,
31,51,0.0,52,4,0.0,0.00193892389724,0.0053320407174,0.0431410567135,0.157537566651,0.282113427048,0.496849248667,0.746970431411,0.99660688318,1.0,
31,51,0.0,52,5,0.0927678909504,0.0461946232488,0.0,0.0136312003029,0.0950397576676,0.325255585006,0.499053388868,0.660734570239,0.802726240061,1.0,
31,51,0.0,52,6,0.294530858003,0.203712995484,0.177119919719,0.103361766182,0.0,0.0190667335675,0.125439036628,0.370797792273,0.713998996488,1.0,
31,51,0.0,52,7,0.617623282134,0.389652384802,0.30476960388,0.382376717866,0.377526273242,0.361358124495,0.271624898949,0.0,0.474535165724,1.0,
31,51,0.0,52,8,0.742248062016,0.381782945736,0.0329457364341,0.0,0.00581395348837,0.0251937984496,0.145348837209,0.253875968992,0.40503875969,1.0,
31,51,0.0,52,11,0.206690561529,0.100955794504,0.0,0.0346475507766,0.0495818399044,0.191756272401,0.395459976105,0.654719235364,0.857825567503,1.0,
7,420,4.0,54,0,0.0338606716625,0.00721620871496,0.0,0.0821537607549,0.189009159034,0.314737718568,0.465167915626,0.67138495698,0.805717457674,1.0,
7,420,4.0,54,1,0.0,0.202832070203,0.377143996809,0.481053051456,0.509772636617,0.534902273634,0.638811328281,0.761467889908,0.89868368568,1.0,
7,420,4.0,54,2,0.0,0.131639063392,0.313820673901,0.511422044546,0.679326099372,0.76213592233,0.782981153626,0.790976584809,0.887492861222,1.0,
7,420,4.0,54,4,0.0,0.0847665847666,0.209336609337,0.346437346437,0.52285012285,0.628992628993,0.724324324324,0.795577395577,0.883046683047,1.0,
7,420,4.0,54,5,0.0,0.13669209153,0.306101967081,0.433159373745,0.548976314733,0.605780810919,0.637494981935,0.684865515857,0.84263348053,1.0,
7,420,4.0,54,6,0.0,0.239881764438,0.447248749432,0.542519326967,0.579354251933,0.621873578899,0.695316052751,0.824920418372,0.928376534789,1.0,
7,420,4.0,54,7,0.0,0.187719772789,0.460373275629,0.639437381661,0.711658101163,0.701649986476,0.730051393021,0.818771977279,0.870164998648,1.0,
2,907,6.0,53,0,0.0,0.260070052539,0.472854640981,0.486865148862,0.448336252189,0.375656742557,0.31523642732,0.5,0.791593695271,1.0,
2,907,6.0,53,1,0.0,0.489910313901,0.80100896861,0.957399103139,0.977578475336,0.830156950673,0.831838565022,0.867152466368,0.92432735426,1.0,
2,907,6.0,53,2,0.277594728171,0.181219110379,0.165568369028,0.0345963756178,0.0378912685338,0.0,0.107907742998,0.376441515651,0.689456342669,1.0,
2,907,6.0,53,4,0.0,0.254840397698,0.457875457875,0.548403976975,0.60334903192,0.748299319728,0.891156462585,1.0,0.973312401884,0.905285190999,
2,907,6.0,53,5,0.0,0.431034482759,0.71091954023,0.823563218391,0.836206896552,0.944827586207,1.0,0.939655172414,0.918390804598,0.894827586207,
2,907,6.0,53,6,0.0,0.397849462366,0.756083757782,0.954725523486,1.0,0.953593661573,0.899264289757,0.862478777589,0.986417657046,0.912280701754,
2,907,6.0,53,7,0.0,0.0681173131504,0.267265846736,0.31362346263,0.368968779565,0.496688741722,0.663197729423,0.920529801325,1.0,0.870860927152,
21,1323,16.0,25,0,0.0,0.0014612761812,0.0258158792012,0.0993667803215,0.258158792012,0.423283000487,0.568923526547,0.714076960546,0.849488553337,1.0,
