428,607,52.8805007935,53,1,0.027972027972,0.0041958041958,0.0,0.0027972027972,0.0671328671329,0.211538461538,0.405594405594,0.632517482517,0.873776223776,1.0,
428,607,52.8805007935,53,2,0.00851063829787,0.0148936170213,0.00531914893617,0.0,0.000531914893617,0.0313829787234,0.175,0.39414893617,0.690425531915,1.0,
428,607,52.8805007935,53,3,0.0230326295585,0.00671785028791,0.000959692898273,0.0,0.0820537428023,0.104126679463,0.163147792706,0.353166986564,0.664587332054,1.0,
428,607,52.8805007935,53,5,0.0447183098592,0.0397887323944,0.00422535211268,0.0,0.0514084507042,0.188028169014,0.355281690141,0.551408450704,0.800352112676,1.0,
428,607,52.8805007935,53,6,0.0782166601486,0.0610089949159,0.0582714118107,0.0320688306609,0.0,0.0930778255768,0.223308564724,0.413766132186,0.679702776691,1.0,
428,607,52.8805007935,53,7,0.047107014849,0.0404505888377,0.0286738351254,0.00768049155146,0.0,0.100870455709,0.235535074245,0.430619559652,0.716845878136,1.0,
428,607,52.8805007935,53,8,0.0340425531915,0.00425531914894,0.0,0.00547112462006,0.0133738601824,0.0310030395137,0.178723404255,0.420060790274,0.678419452888,1.0,
428,607,52.8805007935,53,9,0.029376498801,0.0,0.0143884892086,0.0179856115108,0.00599520383693,0.0143884892086,0.120503597122,0.369304556355,0.685851318945,1.0,
428,607,52.8805007935,53,10,0.0851703406814,0.0175350701403,0.00200400801603,0.0,0.0460921843687,0.147294589178,0.236472945892,0.467935871743,0.742985971944,1.0,
140,422,49.8921012878,50,0,0.342342342342,0.178378378378,0.0918918918919,0.153153153153,0.23963963964,0.136936936937,0.0036036036036,0.0,0.172972972973,1.0,
140,422,49.8921012878,50,1,0.0501474926254,0.0796460176991,0.0749262536873,0.0,0.0389380530973,0.0666666666667,0.228318584071,0.580530973451,0.880825958702,1.0,
140,422,49.8921012878,50,2,0.0,0.0120757180157,0.0512402088773,0.0757180156658,0.121083550914,0.189621409922,0.329960835509,0.500326370757,0.714425587467,1.0,
